step,Gt_log,Gt_log_EMA,Sm_log_avg,Sm_log_std,Sm_log_cls_avg,Sm_raw_cls_avg,lambda_max_est,lambda_max_EMA,gamma_t,noise_std,module_loss_avg,module_policy_loss_avg,module_pred_loss_avg,meta_loss,module_entropy_avg,module_grad_norm_avg,meta_grad_norm,cls_norm,cls_density,OOD_Accuracy,OOD_Loss
5337,0.015186105156317353,0.01484801812495248,0.015186105156317353,0.00035412803912796963,0.015186105156317353,0.015302053652703762,NaN,-0.01,0.010009251534938812,0.023848700000000004,-75.00484848022461,-75.0200366973877,0.015186105156317353,0.002054440788924694,2972.84130859375,3.74714975472045,7.919582370379639e-05,99.57695770263672,0.0498046875,NaN,NaN
5338,0.013653159374371171,0.014836069537446667,0.013653159374371171,0.0003006427059596179,0.013653159374371171,0.01374682504683733,NaN,-0.01,0.010009251534938812,0.0238438,-70.27657890319824,-70.29023170471191,0.013653159374371171,0.002052787458524108,2972.84130859375,2.940879322898329,7.865647628469014e-05,99.61277770996094,0.0498046875,NaN,NaN
5339,0.014955865684896708,0.014837267498921168,0.014955865684896708,0.0002555349117579312,0.014955865684896708,0.015068287262693048,NaN,-0.01,0.01000925898551941,0.0238389,-74.60388374328613,-74.61884117126465,0.014955865684896708,0.0020529532339423895,2972.84130859375,3.6681970212049957,7.960874766537442e-05,99.60165405273438,0.0498046875,NaN,NaN
5340,0.013826239854097366,0.014827157222472931,0.013826239854097366,0.00018967741172514234,0.013826239854097366,0.013922272250056267,NaN,-0.01,0.01000925898551941,0.023834,-70.66528701782227,-70.67911148071289,0.013826239854097366,0.0020515541546046734,2972.84130859375,2.76015012956242,7.955269293131045e-05,99.57796478271484,0.0498046875,NaN,NaN
5341,0.014465189073234797,0.01482353754098055,0.014465189073234797,0.00026378675609805977,0.014465189073234797,0.014570341212674975,NaN,-0.01,0.01000925898551941,0.023829100000000002,-72.93260192871094,-72.94706726074219,0.014465189073234797,0.002051053335890174,2972.84130859375,3.295843258701829,8.000484928614498e-05,99.58659362792969,0.0498046875,NaN,NaN
5342,0.015069086104631424,0.014825993026617058,0.015069086104631424,0.0003514073019035828,0.015069086104631424,0.015183249488472939,NaN,-0.01,0.01000925898551941,0.0238242,-74.18916893005371,-74.20423698425293,0.015069086104631424,0.002051393035799265,2972.84130859375,2.9186495553701253,8.001626642319732e-05,99.61016082763672,0.0498046875,NaN,NaN
5343,0.015964195830747485,0.014837375054658363,0.015964195830747485,0.00022562286497265167,0.015964195830747485,0.016092320438474417,NaN,-0.01,0.01000925898551941,0.0238193,-77.68537712097168,-77.70133972167969,0.015964195830747485,0.0020529679022729397,2972.84130859375,3.3752456949823664,7.960205051791322e-05,99.56159973144531,0.0498046875,NaN,NaN
5344,0.014972214587032795,0.014838723449982107,0.014972214587032795,0.0003110488478432821,0.014972214587032795,0.015084898564964533,NaN,-0.01,0.010009266436100006,0.023814400000000003,-74.06393814086914,-74.07891082763672,0.014972214587032795,0.00205315463244915,2972.84130859375,3.1996542719666135,7.9133626315836e-05,99.57445526123047,0.0498046875,NaN,NaN
5345,0.015265041496604681,0.014842986630448333,0.015265041496604681,0.00027206226884317385,0.015265041496604681,0.015382174868136644,NaN,-0.01,0.010009266436100006,0.023809500000000004,-75.39689826965332,-75.41216278076172,0.015265041496604681,0.002053744625300169,2972.84130859375,3.655457753802691,8.01025139085335e-05,99.56790161132812,0.0498046875,NaN,NaN
5346,0.014785487903282046,0.01484241164317667,0.014785487903282046,0.00019444315201945435,0.014785487903282046,0.01489534298889339,NaN,-0.01,0.010009266436100006,0.023804600000000002,-73.53167152404785,-73.54645538330078,0.014785487903282046,0.0020536649972200394,2972.84130859375,3.578060895293013,7.962364617001835e-05,99.58454895019531,0.0498046875,NaN,NaN
5347,0.014408879447728395,0.014838076321222188,0.014408879447728395,0.0003943531854517446,0.014408879447728395,0.014513256261125207,NaN,-0.01,0.010009273886680603,0.023799700000000003,-72.15653991699219,-72.17094802856445,0.014408879447728395,0.002053065225481987,2972.84130859375,3.6733459621492406,7.95985692291169e-05,99.581787109375,0.0498046875,NaN,NaN
5348,0.013946733437478542,0.014829162892384751,0.013946733437478542,0.0003838891115847518,0.013946733437478542,0.014044507406651974,NaN,-0.01,0.010009273886680603,0.023794799999999998,-71.7308578491211,-71.74480438232422,0.013946733437478542,0.002051831688731909,2972.84130859375,2.894629251235087,8.002242944601953e-05,99.58419036865234,0.0498046875,NaN,NaN
5349,0.015873671043664217,0.014839607973897547,0.015873671043664217,0.0003674884488237401,0.015873671043664217,0.01600038632750511,NaN,-0.01,0.0100092813372612,0.0237899,-77.18085289001465,-77.19672584533691,0.015873671043664217,0.002053277101367712,2972.84130859375,3.4395000758750474,8.05507873913133e-05,99.5918960571289,0.0498046875,NaN,NaN
5350,0.01501014456152916,0.014841313339773862,0.01501014456152916,0.0005004184417575645,0.01501014456152916,0.015123479533940554,NaN,-0.01,0.0100092813372612,0.023785,-74.32546806335449,-74.34048080444336,0.01501014456152916,0.0020535129588097334,2972.84130859375,3.294044819916382,8.008433303355036e-05,99.58042907714844,0.0498046875,NaN,NaN
5351,0.015074699418619275,0.014843647200562316,0.015074699418619275,0.0005122060242207207,0.015074699418619275,0.015189018798992038,NaN,-0.01,0.0100092813372612,0.023780100000000002,-74.46836471557617,-74.48343849182129,0.015074699418619275,0.0020538358949124813,2972.84130859375,3.129879865593608,8.05690173416215e-05,99.56822967529297,0.0498046875,NaN,NaN
5352,0.015502728056162596,0.014850238009118319,0.015502728056162596,0.00040331102097855055,0.015502728056162596,0.015623591840267181,NaN,-0.01,0.0100092813372612,0.0237752,-75.76974678039551,-75.78524971008301,0.015502728056162596,0.0020547478925436735,2972.84130859375,3.258362058750322,8.012882423532688e-05,99.56906127929688,0.0498046875,NaN,NaN
5353,0.015190364560112357,0.01485363927462826,0.015190364560112357,0.0002688036698788891,0.015190364560112357,0.015306350775063038,NaN,-0.01,0.0100092813372612,0.0237703,-74.43012619018555,-74.44531631469727,0.015190364560112357,0.002055218443274498,2972.84130859375,3.4323109742075504,7.967110645721425e-05,99.56790161132812,0.0498046875,NaN,NaN
5354,0.01483474369160831,0.01485345031879806,0.01483474369160831,0.00031008257201932616,0.01483474369160831,0.014945363160222769,NaN,-0.01,0.010009288787841797,0.023765400000000002,-73.87830543518066,-73.89313888549805,0.01483474369160831,0.0020551923662424088,2972.84130859375,3.649461666115169,8.014248734117054e-05,99.58908081054688,0.0498046875,NaN,NaN
5355,0.013514664256945252,0.014840062458179532,0.013514664256945252,0.00032043482028700437,0.013514664256945252,0.013606441905722022,NaN,-0.01,0.010009288787841797,0.023760500000000004,-69.73093032836914,-69.74444389343262,0.013514664256945252,0.0020533399656414986,2972.84130859375,2.8807112759424234,8.00684193015778e-05,99.58647155761719,0.0498046875,NaN,NaN
5356,0.013887133682146668,0.014830533170419203,0.013887133682146668,0.00036289311096619206,0.013887133682146668,0.013984064338728786,NaN,-0.01,0.010009288787841797,0.023755600000000005,-70.67303657531738,-70.68692398071289,0.013887133682146668,0.0020520214457064867,2972.84130859375,3.16229833862982,8.09620665087665e-05,99.60086059570312,0.0498046875,NaN,NaN
5357,0.01479261089116335,0.014830153947626644,0.01479261089116335,0.00023726965718331582,0.01479261089116335,0.014902581227943301,NaN,-0.01,0.010009296238422394,0.023750700000000003,-74.11212348937988,-74.12691688537598,0.01479261089116335,0.0020519690588116646,2972.84130859375,3.4058143564165464,8.143155615052072e-05,99.58065032958984,0.0498046875,NaN,NaN
5358,0.01621927972882986,0.014844045205438677,0.01621927972882986,0.0003077134614854195,0.01621927972882986,0.01635156525298953,NaN,-0.01,0.010009296238422394,0.023745799999999997,-78.2762680053711,-78.29248428344727,0.01621927972882986,0.0020538910757750273,2972.84130859375,4.277831616297559,8.150593828501963e-05,99.5641860961914,0.0498046875,NaN,NaN
5359,0.014679622836411,0.0148424009817484,0.014679622836411,0.00020406097887575486,0.014679622836411,0.014787908643484116,NaN,-0.01,0.01000930368900299,0.0237409,-73.85221481323242,-73.86689376831055,0.014679622836411,0.0020536636002361774,2972.84130859375,3.1799386088731616,8.05474242947876e-05,99.58826446533203,0.0498046875,NaN,NaN
5360,0.015259284060448408,0.014846569812535399,0.015259284060448408,0.00040536982330122086,0.015259284060448408,0.015376374823972583,NaN,-0.01,0.01000930368900299,0.023736,-74.41503524780273,-74.43029403686523,0.015259284060448408,0.002054240321740508,2972.84130859375,3.598320835216211,8.104211837412187e-05,99.56175231933594,0.0498046875,NaN,NaN
5361,0.014569752383977175,0.014843801638249816,0.014569752383977175,0.00035865965724369783,0.014569752383977175,0.01467646355740726,NaN,-0.01,0.01000930368900299,0.0237311,-72.68924331665039,-72.70381164550781,0.014569752383977175,0.0020538573153316975,2972.84130859375,3.5231032745524757,8.102513764093056e-05,99.59284210205078,0.0498046875,NaN,NaN
5362,0.01351625844836235,0.014830526206350942,0.01351625844836235,0.0003137021880344474,0.01351625844836235,0.013608055422082543,NaN,-0.01,0.01000930368900299,0.023726200000000003,-69.74029541015625,-69.75381278991699,0.01351625844836235,0.0020520202815532684,2972.84130859375,3.1541360480046463,8.095080745220208e-05,99.59249877929688,0.0498046875,NaN,NaN
5363,0.014093877281993628,0.014823159717107369,0.014093877281993628,0.0003543221446179797,0.014093877281993628,0.014193717390298843,NaN,-0.01,0.01000930368900299,0.0237213,-71.67422676086426,-71.68832206726074,0.014093877281993628,0.0020510011818259954,2972.84130859375,3.399872150573473,8.185499866607423e-05,99.56056213378906,0.0498046875,NaN,NaN
5364,0.014820630894973874,0.014823134428886034,0.014820630894973874,0.0002617897719931383,0.014820630894973874,0.014931025449186563,NaN,-0.01,0.010009311139583588,0.023716400000000002,-73.9452075958252,-73.96002578735352,0.014820630894973874,0.002050997456535697,2972.84130859375,3.652207823567342,8.185293430741697e-05,99.56102752685547,0.0498046875,NaN,NaN
5365,0.01421709032729268,0.014817073987870102,0.01421709032729268,0.0003421898875377579,0.01421709032729268,0.01431868295185268,NaN,-0.01,0.010009311139583588,0.023711500000000003,-72.11103439331055,-72.1252498626709,0.01421709032729268,0.0020501590333878994,2972.84130859375,3.452527268119197,8.1344637800895e-05,99.55500030517578,0.0498046875,NaN,NaN
5366,0.013611171394586563,0.014805014961937266,0.013611171394586563,0.0003400802553745317,0.013611171394586563,0.013704273384064436,NaN,-0.01,0.010009318590164185,0.023706600000000005,-70.3824291229248,-70.39603996276855,0.013611171394586563,0.0020484905689954758,2972.84130859375,3.0272535988018645,8.222160449667712e-05,99.5567855834961,0.0498046875,NaN,NaN
5367,0.01519559882581234,0.014808920800576017,0.01519559882581234,0.00017479485875275384,0.01519559882581234,0.015311644179746509,NaN,-0.01,0.010009318590164185,0.023701700000000003,-75.49721717834473,-75.51241111755371,0.01519559882581234,0.00204903120175004,2972.84130859375,3.2044419702492326,8.224136214069212e-05,99.56596374511719,0.0498046875,NaN,NaN
5368,0.014086059061810374,0.01480169218318836,0.014086059061810374,0.00027125993669840253,0.014086059061810374,0.014185762032866478,NaN,-0.01,0.010009318590164185,0.0236968,-71.30850982666016,-71.32259750366211,0.014086059061810374,0.0020480307284742594,2972.84130859375,3.0059650671338973,8.172688265578083e-05,99.62659454345703,0.0498046875,NaN,NaN
5369,0.015180583810433745,0.014805481099460813,0.015180583810433745,0.00032229266206025727,0.015180583810433745,0.015296436613425612,NaN,-0.01,0.010009326040744781,0.0236919,-74.72834205627441,-74.74352264404297,0.015180583810433745,0.002048555063083768,2972.84130859375,3.445267431446033,8.2218390764161e-05,99.57108306884766,0.0498046875,NaN,NaN
5370,0.014383353060111403,0.01480125981906732,0.014383353060111403,0.00023599101678054138,0.014383353060111403,0.014487309148535132,NaN,-0.01,0.010009326040744781,0.023687,-72.18681907653809,-72.20120239257812,0.014383353060111403,0.002047971123829484,2972.84130859375,3.771736190944771,8.219303838236314e-05,99.56212615966797,0.0498046875,NaN,NaN
5371,0.014827821170911193,0.014801525432585758,0.014827821170911193,0.00029880969952801584,0.014827821170911193,0.014938333770260215,NaN,-0.01,0.010009326040744781,0.0236821,-74.08576774597168,-74.10059356689453,0.014827821170911193,0.0020480076782405376,2972.84130859375,3.5536946702541004,8.172021236892125e-05,99.60419464111328,0.0498046875,NaN,NaN
5372,0.015596278943121433,0.014809472967691115,0.015596278943121433,0.00032826769439356373,0.015596278943121433,0.01571858092211187,NaN,-0.01,0.010009326040744781,0.023677200000000002,-76.44710731506348,-76.46270370483398,0.015596278943121433,0.002049107337370515,2972.84130859375,3.096601293444215,8.176217585005521e-05,99.55499267578125,0.0498046875,NaN,NaN
5373,0.013285395223647356,0.014794232190250679,0.013285395223647356,0.0003197403520286368,0.013285395223647356,0.013374079717323184,NaN,-0.01,0.010009326040744781,0.0236723,-69.10974502563477,-69.12303161621094,0.013285395223647356,0.0020469985902309418,2972.84130859375,3.450587963398881,8.167613131586871e-05,99.5788803100586,0.0498046875,NaN,NaN
5374,0.01572969532571733,0.014803586821605347,0.01572969532571733,0.00046790591231733654,0.01572969532571733,0.015854159835726023,NaN,-0.01,0.010009333491325378,0.0236674,-75.91670417785645,-75.93243408203125,0.01572969532571733,0.0020482928957790136,2972.84130859375,3.1144331833032615,8.267064315684436e-05,99.54035949707031,0.0498046875,NaN,NaN
5375,0.014459236524999142,0.014800143318639285,0.014459236524999142,0.00032587652742028085,0.014459236524999142,0.01456432044506073,NaN,-0.01,0.010009333491325378,0.023662500000000003,-72.41934585571289,-72.43380546569824,0.014459236524999142,0.002047816524282098,2972.84130859375,3.552466396732335,8.123263847233157e-05,99.5831069946289,0.0498046875,NaN,NaN
5376,0.014509094413369894,0.01479723282958659,0.014509094413369894,0.0003473835153078323,0.014509094413369894,0.014614913146942854,NaN,-0.01,0.010009340941905975,0.023657600000000004,-72.2072925567627,-72.2218017578125,0.014509094413369894,0.0020474139600992203,2972.84130859375,3.384958978093071,8.168693974819594e-05,99.54920196533203,0.0498046875,NaN,NaN
5377,0.015705074416473508,0.01480631124545546,0.015705074416473508,0.0003148830967217355,0.015705074416473508,0.015829087933525443,NaN,-0.01,0.010009340941905975,0.023652700000000002,-76.03653144836426,-76.05223655700684,0.015705074416473508,0.0020486698485910892,2972.84130859375,3.812321863431242,8.220758738102508e-05,99.55120849609375,0.0498046875,NaN,NaN
5378,0.013686066260561347,0.01479510879560652,0.013686066260561347,0.0003531269868170552,0.013686066260561347,0.013780202250927687,NaN,-0.01,0.010009340941905975,0.023647800000000004,-70.38056564331055,-70.39425086975098,0.013686066260561347,0.0020471198949962854,2972.84130859375,3.0955364876217564,8.214346709300218e-05,99.57906341552734,0.0498046875,NaN,NaN
5379,0.014304425334557891,0.014790201960996034,0.014304425334557891,0.00036831624826621747,0.014304425334557891,0.014407281763851643,NaN,-0.01,0.010009348392486572,0.023642899999999998,-71.95685958862305,-71.97116470336914,0.014304425334557891,0.0020464409608393908,2972.84130859375,3.4306151929667705,8.2586209242178e-05,99.5877456665039,0.0498046875,NaN,NaN
5380,0.01600502780638635,0.014802350219449936,0.01600502780638635,0.00036621738103941357,0.01600502780638635,0.016133852768689394,NaN,-0.01,0.010009348392486572,0.023638,-77.35678482055664,-77.37278938293457,0.01600502780638635,0.0020481219980865717,2972.84130859375,4.233627055201443,8.217978644989476e-05,99.55731201171875,0.0498046875,NaN,NaN
5381,0.013303716201335192,0.014787363879268788,0.013303716201335192,0.00030201542520389113,0.013303716201335192,0.01339264027774334,NaN,-0.01,0.01000935584306717,0.0236331,-68.86160278320312,-68.87490653991699,0.013303716201335192,0.0020460481755435467,2972.84130859375,3.3936564554384696,8.209466377244351e-05,99.60541534423828,0.0498046875,NaN,NaN
5382,0.014383686939254403,0.014783327109868643,0.014383686939254403,0.00027087316789509554,0.014383686939254403,0.014487656764686108,NaN,-0.01,0.01000935584306717,0.023628200000000002,-72.0805606842041,-72.09494400024414,0.014383686939254403,0.0020454898476600647,2972.84130859375,3.8772633045634195,8.254198002136618e-05,99.61454772949219,0.0498046875,NaN,NaN
5383,0.014459680998697877,0.014780090648756935,0.014459680998697877,0.00023681253020634707,0.014459680998697877,0.014564746292307973,NaN,-0.01,0.01000935584306717,0.023623300000000003,-72.81327629089355,-72.82773780822754,0.014459680998697877,0.0020450418815016747,2972.84130859375,3.0609358815167673,8.252194186646755e-05,99.56124877929688,0.0498046875,NaN,NaN
5384,0.013930660206824541,0.01477159634433761,0.013930660206824541,0.00018547329350903543,0.013930660206824541,0.014028151286765933,NaN,-0.01,0.01000935584306717,0.0236184,-70.85015296936035,-70.86408424377441,0.013930660206824541,0.00204386655241251,2972.84130859375,3.1956736343695673,8.294383603887778e-05,99.56886291503906,0.0498046875,NaN,NaN
5385,0.014202320715412498,0.014765903588048359,0.014202320715412498,0.00026272155925685333,0.014202320715412498,0.014303677715361118,NaN,-0.01,0.01000935584306717,0.023613500000000003,-72.02149963378906,-72.03570365905762,0.014202320715412498,0.002043078886345029,2972.84130859375,3.270782495915114,8.290989483783091e-05,99.57697296142578,0.0498046875,NaN,NaN
5386,0.014591064304113388,0.014764155195209008,0.014591064304113388,0.00031049263529984457,0.014591064304113388,0.014698072103783488,NaN,-0.01,0.010009363293647766,0.023608600000000004,-72.98834609985352,-73.0029354095459,0.014591064304113388,0.0020428369753062725,2972.84130859375,3.5112180209723323,8.336910848114079e-05,99.5925521850586,0.0498046875,NaN,NaN
5387,0.01495405426248908,0.014766054185881809,0.01495405426248908,0.0003200060317738799,0.01495405426248908,0.015066467458382249,NaN,-0.01,0.010009363293647766,0.023603700000000005,-74.11625289916992,-74.13120651245117,0.01495405426248908,0.0020430998411029577,2972.84130859375,2.9906899758570127,8.290679348952759e-05,99.57135009765625,0.0498046875,NaN,NaN
5388,0.015117777977138758,0.014769571423794377,0.015117777977138758,0.0002345807071642185,0.015117777977138758,0.01523264730349183,NaN,-0.01,0.010009370744228363,0.023598800000000003,-73.68676376342773,-73.7018814086914,0.015117777977138758,0.0020435864571481943,2972.84130859375,3.4283411018357373,8.292456441074466e-05,99.56314086914062,0.0498046875,NaN,NaN
5389,0.014085005968809128,0.014762725769244523,0.014085005968809128,0.00030847231947197894,0.014085005968809128,0.014184705214574933,NaN,-0.01,0.010009370744228363,0.0235939,-71.07290077209473,-71.08698654174805,0.014085005968809128,0.0020426393020898104,2972.84130859375,3.177237158528646,8.288417263469541e-05,99.5886459350586,0.0498046875,NaN,NaN
5390,0.014464521082118154,0.01475974372237326,0.014464521082118154,0.00033779621827388087,0.014464521082118154,0.014569686027243733,NaN,-0.01,0.010009370744228363,0.023589,-72.92971992492676,-72.94418525695801,0.014464521082118154,0.002042226493358612,2972.84130859375,3.2279801305902804,8.333626771797012e-05,99.56208038330078,0.0498046875,NaN,NaN
5391,0.014906228054314852,0.014761208565692676,0.014906228054314852,0.00020689976834097952,0.014906228054314852,0.015017891302704811,NaN,-0.01,0.01000937819480896,0.0235841,-74.24115562438965,-74.25606155395508,0.014906228054314852,0.0020424292888492346,2972.84130859375,4.342704521011301,8.334256621950919e-05,99.57987213134766,0.0498046875,NaN,NaN
5392,0.015058743767440319,0.014764183917710153,0.015058743767440319,0.00021613384329972822,0.015058743767440319,0.01517271134071052,NaN,-0.01,0.01000937819480896,0.0235792,-74.77220153808594,-74.78726005554199,0.015058743767440319,0.0020428409334272146,2972.84130859375,3.3148234474033877,8.335738074189502e-05,99.55609130859375,0.0498046875,NaN,NaN
5393,0.014182807644829154,0.014758370154981344,0.014182807644829154,0.0003076783613548414,0.014182807644829154,0.014283898752182722,NaN,-0.01,0.01000937819480896,0.023574300000000003,-72.47990608215332,-72.49408912658691,0.014182807644829154,0.0020420365035533905,2972.84130859375,3.1755299468460443,8.285182305964951e-05,99.55892944335938,0.0498046875,NaN,NaN
5394,0.014399049803614616,0.014754776951467678,0.014399049803614616,0.0003163577625699243,0.014399049803614616,0.014503255719318986,NaN,-0.01,0.01000937819480896,0.0235694,-72.4687614440918,-72.4831600189209,0.014399049803614616,0.0020415394101291895,2972.84130859375,3.668836180840902,8.330030598601347e-05,99.54884338378906,0.0498046875,NaN,NaN
5395,0.013452749699354172,0.014741756678946543,0.013452749699354172,0.00034912896899395347,0.013452749699354172,0.013543696608394384,NaN,-0.01,0.010009385645389557,0.023564500000000002,-69.69964981079102,-69.71310234069824,0.013452749699354172,0.002039737766608596,2972.84130859375,2.8476941598812644,8.322480353629077e-05,99.57630920410156,0.0498046875,NaN,NaN
5396,0.014356441330164671,0.014737903525458725,0.014356441330164671,0.0003549565463743813,0.014356441330164671,0.01446004374884069,NaN,-0.01,0.010009385645389557,0.023559600000000003,-72.19558334350586,-72.20993995666504,0.014356441330164671,0.002039204351603985,2972.84130859375,3.38630413629097,8.367110683290815e-05,99.5801010131836,0.0498046875,NaN,NaN
5397,0.013537510065361857,0.014725899590857757,0.013537510065361857,0.00035083770746886615,0.013537510065361857,0.013629609253257513,NaN,-0.01,0.010009385645389557,0.023554700000000005,-69.61312103271484,-69.62665939331055,0.013537510065361857,0.002037543337792158,2972.84130859375,3.116931410047761,8.360094334997669e-05,99.60895538330078,0.0498046875,NaN,NaN
5398,0.014454746153205633,0.014723188056481236,0.014454746153205633,0.0002807934178121566,0.014454746153205633,0.014559750678017735,NaN,-0.01,0.010009393095970154,0.023549800000000003,-73.31637382507324,-73.33082580566406,0.014454746153205633,0.0020371682476252317,2972.84130859375,3.639994551611266,8.452267278484502e-05,99.60260772705078,0.0498046875,NaN,NaN
5399,0.014804222388193011,0.014723998399798353,0.014804222388193011,0.0003136501061799629,0.014804222388193011,0.014914387371391058,NaN,-0.01,0.010009393095970154,0.0235449,-73.07050895690918,-73.08531379699707,0.014804222388193011,0.002037280471995473,2972.84130859375,3.081183324540293,8.358612683569845e-05,99.56393432617188,0.0498046875,NaN,NaN
5400,0.01425833161920309,0.0147193417319924,0.01425833161920309,0.00029464334405004787,0.01425833161920309,0.014360500266775489,NaN,-0.01,0.01000940054655075,0.02354,-72.28118515014648,-72.29544258117676,0.01425833161920309,0.0020366362296044827,2972.84130859375,3.0413124017164908,8.355767909787587e-05,99.57682037353516,0.0498046875,NaN,NaN
5401,0.014668097021058202,0.014718829284883057,0.014668097021058202,0.00023896013216416013,0.014668097021058202,0.014776220312342048,NaN,-0.01,0.01000940054655075,0.0235351,-73.08346557617188,-73.0981330871582,0.014668097021058202,0.0020365652162581682,2972.84130859375,3.560311637339498,8.402215531811627e-05,99.58145904541016,0.0498046875,NaN,NaN
5402,0.012789893429726362,0.01469953992633149,0.012789893429726362,0.0002532431585605332,0.012789893429726362,0.012872056104242802,NaN,-0.01,0.01000940054655075,0.0235302,-67.30404090881348,-67.31683158874512,0.012789893429726362,0.002033896278589964,2972.84130859375,2.7628694163575123,8.344124986089756e-05,99.62110900878906,0.0498046875,NaN,NaN
5403,0.015100038144737482,0.01470354490851555,0.015100038144737482,0.00018664877223583017,0.015100038144737482,0.01521462737582624,NaN,-0.01,0.01000940054655075,0.023525300000000002,-74.7513656616211,-74.76646423339844,0.015100038144737482,0.00203445041552186,2972.84130859375,3.452471788516209,8.486860829607208e-05,99.56259155273438,0.0498046875,NaN,NaN
5404,0.01496858336031437,0.014706195293033537,0.01496858336031437,0.0003546211086379441,0.01496858336031437,0.015081227291375399,NaN,-0.01,0.01000940054655075,0.023520400000000004,-74.54436302185059,-74.5593318939209,0.01496858336031437,0.002034817123785615,2972.84130859375,3.23207613261609,8.44129093784635e-05,99.56929016113281,0.0498046875,NaN,NaN
5405,0.01403038389980793,0.01469943717910128,0.01403038389980793,0.0002273781441285472,0.01403038389980793,0.01412928756326437,NaN,-0.01,0.010009407997131348,0.0235155,-71.64783096313477,-71.66186141967773,0.01403038389980793,0.0020338818430900574,2972.84130859375,3.179465679779552,8.437208269011409e-05,99.5654296875,0.0498046875,NaN,NaN
5406,0.015109104802832007,0.014703533855338588,0.015109104802832007,0.0002763019265332868,0.015109104802832007,0.015223852824419737,NaN,-0.01,0.010009407997131348,0.023510600000000003,-75.10207557678223,-75.11718368530273,0.015109104802832007,0.0020344487857073545,2972.84130859375,3.262126688887696,8.439356014292941e-05,99.57779693603516,0.0498046875,NaN,NaN
5407,0.01598334824666381,0.01471633199925184,0.01598334824666381,0.00042427465002339246,0.01598334824666381,0.016111846547573805,NaN,-0.01,0.010009415447711945,0.023505700000000004,-77.75004386901855,-77.76602745056152,0.01598334824666381,0.002036219695582986,2972.84130859375,3.4338800239975007,8.352648093316504e-05,99.5765609741211,0.0498046875,NaN,NaN
5408,0.014226035913452506,0.014711429038393847,0.014226035913452506,0.00035278615036036506,0.014226035913452506,0.014327760320156813,NaN,-0.01,0.010009415447711945,0.023500800000000006,-72.55976295471191,-72.57398986816406,0.014226035913452506,0.002035541692748666,2972.84130859375,3.2648033069803946,8.302758535036742e-05,99.57208251953125,0.0498046875,NaN,NaN
5409,0.014422051142901182,0.01470853525943892,0.014422051142901182,0.000295306613780344,0.014422051142901182,0.014526584651321173,NaN,-0.01,0.010009415447711945,0.0234959,-73.19336318969727,-73.20778465270996,0.014422051142901182,0.002035140758380294,2972.84130859375,3.5192938888788174,8.39472042374945e-05,99.58548736572266,0.0498046875,NaN,NaN
5410,0.014683459186926484,0.014708284498713796,0.014683459186926484,0.00033170725155016876,0.014683459186926484,0.014791836263611913,NaN,-0.01,0.010009422898292542,0.023491,-73.67631340026855,-73.69099807739258,0.014683459186926484,0.0020351060666143894,2972.84130859375,3.6489475116080574,8.394374179482304e-05,99.60006713867188,0.0498046875,NaN,NaN
5411,0.014661053661257029,0.01470781219033923,0.014661053661257029,0.00020832556692297873,0.014661053661257029,0.014769066125154495,NaN,-0.01,0.010009422898292542,0.0234861,-73.05800819396973,-73.07266998291016,0.014661053661257029,0.0020350408740341663,2972.84130859375,3.4832253412271355,8.393902269722674e-05,99.58194732666016,0.0498046875,NaN,NaN
5412,0.013537467224523425,0.014696108740681071,0.013537467224523425,0.00040725387409221603,0.013537467224523425,0.01362958736717701,NaN,-0.01,0.010009422898292542,0.0234812,-69.40626335144043,-69.4197998046875,0.013537467224523425,0.0020334215369075537,2972.84130859375,2.506870739481835,8.387021118210581e-05,99.59317016601562,0.0498046875,NaN,NaN
5413,0.015029678121209145,0.014699444434486352,0.015029678121209145,0.00037174305069375503,0.015029678121209145,0.015143251745030284,NaN,-0.01,0.010009422898292542,0.023476300000000002,-74.02217292785645,-74.03720092773438,0.015029678121209145,0.0020338830072432756,2972.84130859375,3.092934110083031,8.435585387748448e-05,99.60880279541016,0.0498046875,NaN,NaN
5414,0.013173971557989717,0.014684189705721386,0.013173971557989717,0.00030047429487621563,0.013173971557989717,0.01326116593554616,NaN,-0.01,0.010009430348873138,0.023471400000000003,-69.47759819030762,-69.49077224731445,0.013173971557989717,0.0020317721646279097,2972.84130859375,2.667143957651466,8.426626286159148e-05,99.58262634277344,0.0498046875,NaN,NaN
5415,0.014574242290109396,0.014683090231565266,0.014574242290109396,0.00034372331048769755,0.014574242290109396,0.014681013999506831,NaN,-0.01,0.010009430348873138,0.0234665,-73.1360855102539,-73.15066146850586,0.014574242290109396,0.0020316201262176037,2972.84130859375,3.9722757315116177,8.472599770770045e-05,99.61397552490234,0.0498046875,NaN,NaN
5416,0.014348376775160432,0.014679743097001218,0.014348376775160432,0.0003942913170105718,0.014348376775160432,0.014451877446845174,NaN,-0.01,0.010009430348873138,0.023461600000000003,-72.55866241455078,-72.5730094909668,0.014348376775160432,0.002031157026067376,2972.84130859375,3.4696358962639966,8.423662931043288e-05,99.5915756225586,0.0498046875,NaN,NaN
5417,0.013802247121930122,0.014670968137250507,0.013802247121930122,0.0003507670805924734,0.013802247121930122,0.013897989876568317,NaN,-0.01,0.010009437799453735,0.023456700000000004,-70.31436729431152,-70.32816886901855,0.013802247121930122,0.002029942814260721,2972.84130859375,3.190371564942422,8.511962228336155e-05,99.58568572998047,0.0498046875,NaN,NaN
